color,director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,num_voted_users,actor_3_name,plot_keywords,language,country,content_rating,title_year
Color,Irvin Kershner,121,Klaus Maria Brandauer,55500000,Action|Adventure|Thriller,Bernie Casey,Never Say Never Again ,48636,Barbara Carrera,british|character says now that you're on the case i hope we're going to have some gratuitous sex and violence|cruise missile|missile|nuclear warhead,English,UK,PG,1983
Color,Steve Pink,101,Collette Wolfe,50213619,Comedy|Sci-Fi,Charlie McDermott,Hot Tub Time Machine ,139184,Crystal Lowe,cheating wife|drug reference|maintenance man|male vomiting|promiscuous woman,English,USA,R,2010
Color,Charles Martin Smith,107,Taylor Blackwell,42019483,Drama|Family,Morgan Freeman,Dolphin Tale 2 ,6069,Harry Connick Jr.,dolphin|latex gloves|medical scrubs|purple gloves|turtle,English,USA,PG,2014
Color,John Frankenheimer,124,James Frain,23360779,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller,Charlize Theron,Reindeer Games ,31113,Clarence Williams III,casino|christmas|christmas season|girlfriend|release from prison,English,USA,R,2000
Color,F. Gary Gray,109,Jeff Kober,26183197,Action|Crime|Drama|Thriller,Vin Diesel,A Man Apart ,38348,Larenz Tate,bust|dea|drug cartel|justice|tragic hero,English,USA,R,2003
Color,Cameron Crowe,105,Bradley Cooper,20991497,Comedy|Drama|Romance,Emma Stone,Aloha ,39778,Bill Murray,box office flop|critically bashed|hawaii|one word title|written by director,English,USA,PG-13,2015
Color,Rob Reiner,130,Virginia Madsen,13052741,Drama|History,Alexa PenaVega,Ghosts of Mississippi ,8531,Craig T. Nelson,activist|assassin|civil rights|trial|widow,English,USA,PG-13,1996
Color,Scott Hicks,127,Reeve Carney,14378353,Drama|Mystery|Romance|Thriller,Rick Yune,Snow Falling on Cedars ,12375,Daniel von Bargen,fisherman|japanese|love|trial|washington state,English,USA,PG-13,1999
Color,Mikael Håfström,114,Colin O'Donoghue,33037754,Drama|Horror|Mystery|Thriller,Anthony Hopkins,The Rite ,75864,Toby Jones,demon|exorcism|exorcist|faith|seminary,English,USA,PG-13,2011
Color,Andrew Niccol,106,Xander Berkeley,12339633,Drama|Sci-Fi|Thriller,Blair Underwood,Gattaca ,220591,Mason Gamble,accident|future|genetics|mission|police,English,USA,PG-13,1997
Color,Andrew Bergman,95,Nathan Lane,2954405,Biography|Comedy|Romance,Stockard Channing,Isn't She Great ,1977,John Larroquette,autistic son|cancer|female protagonist|new york city|son,English,USA,R,2000
Color,Kirk De Micco,81,Kenan Thompson,30105968,Adventure|Animation|Comedy|Family|Sci-Fi,Cheryl Hines,Space Chimps ,8860,Omid Abtahi,astronaut|attacked by a plant|planet|senator|space travel,English,USA,G,2008
Color,Chris Rock,95,Dylan Baker,37788228,Comedy,Bernie Mac,Head of State ,15046,Tracy Morgan,alderman|party|president|presidential candidate|washington d.c.,English,USA,PG-13,2003
Color,Todd Phillips,108,Rob Riggle,277313371,Comedy,Bradley Cooper,The Hangover ,583341,Mike Epps,drunkenness|female nudity|hangover|hedonism|morning after,English,USA,R,2009
Color,Wilson Yip,105,Lynn Hung,2126511,Action|Biography|Drama|History,Mike Tyson,Ip Man 3 ,21912,Kwok-Kwan Chan,1950s|cancer|hong kong|martial arts school|wing chun,Cantonese,Hong Kong,PG-13,2015
Color,Jay Roach,95,Verne Troyer,205399422,Action|Adventure|Comedy|Crime,Muse Watson,Austin Powers: The Spy Who Shagged Me ,181225,Robert Wagner,penis joke|phallic image|sexy agent|spy|volcano hideout,English,USA,PG-13,1999
Color,Tim Burton,126,Jack Palance,251188924,Action|Adventure,Michael Gough,Batman ,269033,William Hootkins,city|dc comics|gotham|pantyhose|police,English,USA,PG-13,1989
Color,Roland Joffé,102,Dougray Scott,1068392,Biography|Drama|War,Jordi Mollà,There Be Dragons ,3865,Lily Cole,dying|forgiveness|saint|spanish civil war|starts with narration,English,Spain,PG-13,2011
Color,Richard Donner,121,Nick Chinlund,144731527,Action|Crime|Thriller,Rene Russo,Lethal Weapon 3 ,128010,Stuart Wilson,gangster|gun|internal affairs|police|police officer,English,USA,R,1992
Color,John Lee Hancock,129,Quinton Aaron,255950375,Biography|Drama|Sport,Catherine Dyer,The Blind Side ,223127,Kim Dickens,american football|based on true story|football star|high school football|left tackle,English,USA,PG-13,2009
Color,,43,Aimee Garcia,,Action|Comedy|Crime,Jon Foo,Rush Hour             ,2185,Wendie Malick,,English,USA,TV-14,
Color,Robert Rodriguez,88,Cheech Marin,112692062,Action|Adventure|Comedy|Family|Sci-Fi,Alexa PenaVega,Spy Kids ,84325,Daryl Sabara,brother sister relationship|espionage|rescue|secret agent|spy,English,USA,PG,2001
Color,Seth Gordon,106,Lindsay Sloane,117528646,Comedy|Crime,Kevin Spacey,Horrible Bosses ,353442,Reginald Ballard,black comedy|boss|chemical company|dental assistant|murder,English,USA,R,2011
Color,Ethan Coen,110,Jeff Bridges,171031347,Adventure|Drama|Western,Matt Damon,True Grit ,240962,Bruce Green,arkansas|murder|sheriff|texas ranger|u.s. marshal,English,USA,PG-13,2010
Color,David Frankel,109,Anne Hathaway,124732962,Comedy|Drama|Romance,Meryl Streep,The Devil Wears Prada ,286178,Rebecca Mader,fashion|fashion industry|magazine|new york city|publishing,English,USA,PG-13,2006
Color,Robert Wise,143,Nichelle Nichols,82300000,Adventure|Mystery|Sci-Fi,Leonard Nimoy,Star Trek: The Motion Picture ,63330,Walter Koenig,alien|space|space station|spacecraft|warp speed,English,USA,PG,1979
Color,Seth Gordon,120,Eric Stonestreet,134455175,Comedy|Crime,Jon Favreau,Identity Thief ,97664,T.I.,bounty hunter|credit card|cross country|identity|police,English,USA,R,2013
Color,Martin Scorsese,128,Robert Mitchum,79100000,Crime|Thriller,Robert De Niro,Cape Fear ,127503,Joe Don Baker,lawyer|neo noir|prison|rapist|southern gothic,English,USA,R,1991
Color,Robert Luketic,123,Jim Sturgess,81159365,Crime|Drama|Thriller,Kevin Spacey,21,191470,Josh Gad,based on true story|blackjack|card counting|gambling|massachusetts institute of technology,English,USA,PG-13,2008
Color,Judd Apatow,129,Randall Park,110008260,Comedy|Romance,Amy Schumer,Trainwreck ,94241,Josh Segarra,actress playing herself|actress shares first name with character|fired from a job|male nudity|written by star,English,Japan,R,2015
Color,Kevin Rodney Sullivan,105,Nicole Sullivan,67962333,Comedy|Romance,Bernie Mac,Guess Who ,33887,Sherri Shepherd,argument|engagement|family relationships|love|undressing,English,USA,PG-13,2005
Color,Anthony Minghella,162,Kristin Scott Thomas,78651430,Drama|Romance|War,Colin Firth,The English Patient ,142067,Jürgen Prochnow,church|english|flashback|nurse|patient,English,USA,R,1996
Color,Curtis Hanson,138,Matt McCoy,64604977,Crime|Drama|Mystery|Thriller,Kevin Spacey,L.A. Confidential ,414219,Paul Guilfoyle,1950s|call girl|corruption|murder|police detective,English,USA,R,1997
Color,Mike Mitchell,100,Kelly Preston,63939454,Adventure|Comedy|Family|Sci-Fi,Michael Angarano,Sky High ,61321,Nicholas Braun,coming of age|friend|high school|sidekick|superpower,English,USA,PG,2005
Color,Frank Oz,90,Wilford Brimley,63826569,Comedy,Tom Selleck,In & Out ,32416,Lauren Ambrose,academy award|gay|high school|reporter|teacher,English,USA,PG-13,1997
Color,Roger Donaldson,108,Marg Helgenberger,60054449,Action|Horror|Sci-Fi|Thriller,Natasha Henstridge,Species ,61018,Jordan Lund,alien|interspecies sex|scientist|sexual attraction|train,English,USA,R,1995
Color,Wes Craven,101,Lin Shaye,26505000,Horror,Johnny Depp,A Nightmare on Elm Street ,149285,Amanda Wyss,freddy krueger|lucid dream|serial killer|slasher|sleep deprivation,English,USA,X,1984
Color,Tarsem Singh,109,Jake Weber,61280963,Horror|Sci-Fi|Thriller,Dylan Baker,The Cell ,79877,James Gammon,coma|fbi|race against time|serial killer|strong female lead,English,USA,R,2000
Color,Randall Wallace,132,Anne Parillaud,56876365,Action|Adventure,Leonardo DiCaprio,The Man in the Iron Mask ,125219,Judith Godrèche,france|musketeer|three musketeers|twin|twin brother,English,USA,PG-13,1998
Color,Randall Wallace,123,Kevin Connolly,59699513,Biography|Drama|Family|History|Sport,Scott Glenn,Secretariat ,20827,Dylan Walsh,eccentric|horse racing|newspaper clipping|stallion|triple crown,English,USA,PG,2010
Color,Kevin Munroe,87,Sarah Michelle Gellar,54132596,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Chris Evans,TMNT ,53786,Mako,martial arts master|monster|new york city|turtle|warrior,English,Hong Kong,PG,2007
Color,Michael Tollin,109,Riley Smith,52277485,Biography|Drama|Sport,Alfre Woodard,Radio ,32370,Debra Winger,coach|football|football coach|high school|radio,English,USA,PG,2003
Color,Will Gluck,109,Justin Timberlake,55802754,Comedy|Romance,Mila Kunis,Friends with Benefits ,270228,Masi Oka,blow job|female rear nudity|girl in panties|male objectification|no panties,English,USA,R,2011
Color,Nicholas Stoller,92,Ike Barinholtz,55291815,Comedy,Chloë Grace Moretz,Neighbors 2: Sorority Rising ,28041,Kiersey Clemons,bare chested male|gay|gay best friend|gay man|gay marriage proposal,English,USA,R,2016
Color,John Lee Hancock,125,Ruth Wilson,83299761,Biography|Comedy|Drama|History|Music,Tom Hanks,Saving Mr. Banks ,117719,B.J. Novak,author|disney|loss of father|reference to walt disney|suppression of emotion,English,USA,PG-13,2013
Color,Spike Lee,202,Delroy Lindo,48169908,Biography|Drama|History|Romance,Denzel Washington,Malcolm X ,63923,Al Freeman Jr.,african american|black history|civil rights|ku klux klan|nation of islam,English,USA,PG-13,1992
Color,Judd Apatow,134,Maude Apatow,67523385,Comedy,Charlyne Yi,This Is 40 ,104005,Mackenzie Aladjem,40th birthday|aging|birthday|sex|viagra,English,USA,R,2012
Color,Walt Becker,88,Bernie Mac,49474048,Comedy|Family,Robin Williams,Old Dogs ,31191,Ann-Margret,best friend|business deal|impulse|public relations|twin,English,USA,PG,2009
Color,Patrick Tatopoulos,92,Kevin Grevioux,45802315,Action|Adventure|Fantasy|Sci-Fi|Thriller,Craig Parker,Underworld: Rise of the Lycans ,119974,Steven Mackintosh,battle|slave|vampire|warrior|werewolf,English,USA,R,2009
Color,Ken Kwapis,91,Christine Taylor,43792641,Comedy|Romance,Robin Williams,License to Wed ,32157,Mindy Kaling,box office flop|church|kissing|usa|wedding,English,USA,PG-13,2007
Color,Dennis Dugan,75,Jon Heder,57651794,Comedy|Romance|Sport,Jon Lovitz,The Benchwarmers ,40651,Tim Meadows,baseball|baseball team|bully|millionaire|team,English,USA,PG-13,2006
Color,Gary David Goldberg,98,Victor Webster,43894863,Comedy|Romance,Stockard Channing,Must Love Dogs ,25883,Elizabeth Perkins,date|dating|dog|love|teacher,English,USA,PG-13,2005
Color,Mike Newell,147,Al Pacino,41954997,Biography|Crime|Drama,Johnny Depp,Donnie Brasco ,225122,Anne Heche,fbi|mafia|money|racial slur|singer,English,USA,R,1997
Color,Paul W.S. Anderson,100,Jaymes Butler,39532308,Action|Horror|Sci-Fi,Milla Jovovich,Resident Evil ,198701,Colin Salmon,amnesia|quarantine|special forces|virus|zombie,English,UK,R,2002
Color,Tobe Hooper,120,Zelda Rubinstein,76600000,Fantasy|Horror,Heather O'Rourke,Poltergeist ,105446,Craig T. Nelson,ghost|haunted|haunting|house|paranormal investigator,English,USA,PG,1982
Color,Ethan Coen,104,Tom Hanks,39692139,Comedy|Crime|Thriller,J.K. Simmons,The Ladykillers ,84131,Stephen Root,casino|irony of fate|landlady|professor|remake,English,USA,R,2004
Color,John Moore,103,Beau Bridges,40687294,Action|Crime|Drama|Mystery|Thriller,Mila Kunis,Max Payne ,107772,Jamie Hector,corporation|death|ex partner|hallucination|police detective,English,Canada,PG-13,2008
Color,Andrew Niccol,109,Olivia Wilde,37553932,Action|Sci-Fi|Thriller,Matt Bomer,In Time ,304318,Justin Timberlake,currency|future|murder|on the run|time,English,USA,PG-13,2011
Color,Alan Poul,104,Noureen DeWulf,37481242,Comedy|Romance,Danneel Ackles,The Back-up Plan ,40654,Tom Bosley,artificial insemination|baby|cheese|chick flick|pet shop,English,USA,PG-13,2010
Color,Luke Greenfield,112,Steve Howey,39026186,Comedy|Drama|Romance,Ashley Williams,Something Borrowed ,48019,Kirsten Day,best friend|crush|law school|lawyer|loud sex,English,USA,PG-13,2011
Color,,60,Kimberly Elise,,Drama|Romance,Jodi Lyn O'Keefe,Hit the Floor             ,1641,Logan Browning,affair|hip hop|sex scene,English,USA,,
Color,Gil Junger,95,Marsha Thomason,33422806,Adventure|Comedy|Fantasy,Tom Wilkinson,Black Knight ,30771,Vincent Regan,14th century|king|knight|sword duel|time travel,English,USA,PG-13,2001
Color,Michael Ritchie,102,Vic Morrow,,Comedy|Drama|Family|Sport,Tatum O'Neal,The Bad News Bears ,16323,Joyce Van Patten,baseball|california|coach|little league|swimming pool,English,USA,PG,1976
Color,Steven E. de Souza,102,Raul Julia,33423521,Action|Adventure|Comedy|Thriller,Ming-Na Wen,Street Fighter ,53115,Kylie Minogue,guile|hostage|ransom|soldier|united nations,English,Japan,PG-13,1994
 Black and White,Roman Polanski,150,Frank Finlay,32519322,Biography|Drama|War,Emilia Fox,The Pianist ,497946,Ed Stoppard,ghetto|holocaust|jewish|piano|warsaw ghetto,English,France,R,2002
Color,Albert Hughes,122,Jason Flemyng,31598308,Horror|Mystery|Thriller,Johnny Depp,From Hell ,124765,Ian Richardson,freemason|jack the ripper|opium|prostitute|victorian era,English,USA,R,2001
Color,Catherine Hardwicke,101,Hiam Abbass,37617947,Drama|Family|Fantasy,Keisha Castle-Hughes,The Nativity Story ,8143,Shaun Toub,angel|bethlehem|journey|nazareth|virgin,English,USA,PG,2006
Color,Jaume Collet-Serra,108,Paris Hilton,32048809,Horror,Robert Ri'chard,House of Wax ,94456,Brian Van Holt,brother sister relationship|group of friends|male nudity|twin|wax,English,Australia,R,2005
Color,Mike Nichols,98,Julia Roberts,33987757,Drama|Romance,Natalie Portman,Closer ,168314,Colin Stinton,cheating wife|film camera|hasselblad camera|leica camera|medium format camera,English,USA,R,2004
Color,Clint Eastwood,137,Naomi Watts,37304950,Biography|Crime|Drama,Leonardo DiCaprio,J. Edgar ,102728,Kaitlyn Dever,agent|fbi|federal bureau of investigation|gay relationship|secret,English,USA,R,2011
Color,Alexandre Aja,112,Cameron Boyce,30691439,Horror|Mystery,Jason Flemyng,Mirrors ,86205,Julian Glover,estranged wife|evil|fire|medication|mirror,English,USA,R,2008
Color,Michael Rymer,101,Lena Olin,30307804,Drama|Fantasy|Horror,Aaliyah,Queen of the Damned ,43991,Bruce Spence,fatal attraction|interspecies romance|queen|supernatural power|vampire,English,USA,R,2002
Color,Stephen Hopkins,103,Robert Davi,30669413,Action|Horror|Sci-Fi,Adam Baldwin,Predator 2 ,105478,Kevin Peter Hall,alien|drug lord|gang|hunter|predator,English,USA,R,1990
Color,Gregory Hoblit,101,Jesse Tyler Ferguson,28687835,Crime|Drama|Thriller,Billy Burke,Untraceable ,40964,Joseph Cross,cat|fbi agent|murder|serial killer|website,English,USA,R,2008
Color,Hugh Wilson,112,Sissy Spacek,26494611,Comedy|Drama|Romance|Sci-Fi,Brendan Fraser,Blast from the Past ,48621,Douglas Smith,1960s|bomb shelter|cuban missile crisis|food|naive man,English,USA,PG-13,1999
Color,Mike Hodges,111,William Hootkins,,Action|Adventure|Sci-Fi,Brian Blessed,Flash Gordon ,38017,Sam J. Jones,american football|cult film|emperor|flash gordon|mind reading,English,UK,PG,1980
Color,Kevin Smith,102,Mike Starr,25266129,Comedy|Drama|Romance,Stephen Root,Jersey Girl ,54346,George Carlin,baby|childbirth|death|karma|publicist,English,USA,PG-13,2004
Color,Rob Cohen,101,Chad Lindberg,25863915,Action|Crime|Mystery|Thriller,Cicely Tyson,Alex Cross ,28257,Carmen Ejogo,assassin|detective|partner|police|serial killer,English,USA,PG-13,2012
Color,Clint Eastwood,155,Bob Gunton,25078937,Crime|Drama|Mystery|Thriller,Kevin Spacey,Midnight in the Garden of Good and Evil ,31751,Leon Rippy,graveyard|murder|murder trial|reporter|trial,English,USA,R,1997
Color,Scott Mann,93,Joshua Mikel,,Action|Crime|Thriller,Robert De Niro,Heist ,16193,D.B. Sweeney,bus|die hard scenario,English,USA,R,2015
Color,Susanna White,109,Bill Bailey,28995450,Comedy|Family|Fantasy,Daniel Mays,Nanny McPhee Returns ,19230,Eros Vlahos,farm|magic|mother daughter relationship|overalls|title directed by female,English,UK,PG,2010
Color,Danny DeVito,140,J.T. Walsh,24276500,Biography|Crime|Drama,Frank Whaley,Hoffa ,17124,Paul Guilfoyle,labor|labor union|leader|mafia|union,English,USA,R,1992
Color,Chris Carter,108,Callum Rennie,20981633,Drama|Mystery|Sci-Fi|Thriller,Mitch Pileggi,The X Files: I Want to Believe ,78256,Nicki Aycox,fbi|priest|psychic|psychic vision|staff physician,English,USA,PG-13,2008
Color,Tommy O'Haver,96,Steve Coogan,22913677,Comedy|Family|Fantasy|Romance,Anne Hathaway,Ella Enchanted ,47800,Joanna Lumley,curse|fairy|obedience|prince|strong female character,English,USA,PG,2004
Color,Peter Landesman,123,Eddie Marsan,34531832,Biography|Drama|Sport,Will Smith,Concussion ,44788,Albert Brooks,chronic traumatic encephalopathy|concussion|football|football player|pathologist,English,UK,PG-13,2015
Color,John Singleton,106,Benjamin J. Cain Jr.,28064226,Action|Mystery|Thriller,Ken Arnold,Abduction ,65044,Richard Cetrone,assassin|high school|on the run|teenager|website,English,USA,PG-13,2011
Color,Gary Chapman,76,Olivia Williams,19447478,Adventure|Animation|Comedy|Family|War,Jim Broadbent,Valiant ,15788,Pip Torrens,dove|falcon|nursing|pigeon|psychological torture,English,UK,G,2005
Color,Curtis Hanson,107,Rip Torn,19389454,Comedy|Drama,Robert Downey Jr.,Wonder Boys ,54643,Richard Thomas,based on novel|college girl|midlife crisis|pittsburgh pennsylvania|professor,English,USA,R,2000
Color,Craig Mazin,82,Tracy Morgan,25871834,Action|Comedy|Sci-Fi|Thriller,Drake Bell,Superhero Movie ,52052,Marion Ross,dragonfly|hero|high school|soaking wet|supervillian origin,English,USA,PG-13,2008
Color,Allen Hughes,109,James Ransone,19692608,Crime|Drama|Thriller,Alona Tal,Broken City ,63548,Michael Beach,election|father son relationship|fellatio|gay slur|title spoken by character,English,USA,R,2013
Color,Wes Craven,99,Portia de Rossi,19294901,Comedy|Horror,Shannon Elizabeth,Cursed ,26126,Derek Mears,creature|death|party|rescue|werewolf,English,USA,PG-13,2005
Color,David Koepp,91,Dania Ramirez,20275446,Action|Crime|Thriller,Joseph Gordon-Levitt,Premium Rush ,95274,Aasif Mandvi,chase|courier|delivery|envelope|police,English,USA,PG-13,2012
Color,Anne Fletcher,87,Richard T. Jones,34507079,Action|Comedy|Crime,Jim Gaffigan,Hot Pursuit ,34948,Michael Mosley,danger|drug cartel|female cop|female police officer|fugitive,English,USA,PG-13,2015
Color,Shekhar Kapur,125,Lucy Gordon,18306166,Adventure|Drama|Romance|War,Djimon Hounsou,The Four Feathers ,28130,Alex Jennings,male nudity|naked dead man|nudity|sex|whipping,English,UK,PG-13,2002
Color,Taylor Hackford,118,Clifton Collins Jr.,17609982,Action|Crime|Romance|Thriller,Jason Statham,Parker ,90046,Wendell Pierce,action hero|disguise|hospital|real estate agent|thief,English,USA,R,2013
